923.8475    -491.000000
924.5797    -503.000000
925.3120    -325.000000
926.0443    -238.000000
926.7766    -93.000000
927.5089    -214.000000
928.2412    -184.000000
928.9735    -118.000000
929.7058    -61.000000
930.4381    15.000000
931.1704    -52.000000
931.9027    -149.000000
932.6350    73.000000
933.3672    -119.000000
934.0995    -8.000000
934.8318    -12.000000
935.5641    -1.000000
936.2964    4.000000
937.0287    -48.000000
937.7610    -26.000000
938.4933    0.000000
939.2256    -65.909091
939.9579    23.181818
940.6902    -99.727273
941.4225    -76.636364
942.1547    -5.545455
942.8870    -15.545455
943.6193    -15.363636
944.3516    23.727273
945.0839    2.348485
945.8162    49.424242
946.5485    26.500000
947.2808    -52.909091
948.0131    42.984848
948.7454    -2.727273
949.4777    -91.636364
950.2100    -88.545455
950.9422    -15.454545
951.6745    -72.363636
952.4068    -24.272727
953.1391    42.818182
953.8714    -20.090909
954.6037    0.000000
955.3360    -1.829060
956.0683    -39.658120
956.8006    -64.487179
957.5329    32.840456
958.2652    -44.145299
958.9975    38.025641
959.7297    101.196581
960.4620    -7.632479
961.1943    38.538462
961.9266    135.709402
962.6589    -6.119658
963.3912    -114.948718
964.1235    84.222222
964.8558    -83.606838
965.5881    -58.435897
966.3204    69.735043
967.0527    159.321937
967.7850    218.948718
968.5173    203.908832
969.2495    269.418803
969.9818    240.495726
970.7141    206.760684
971.4464    201.931624
972.1787    202.102564
972.9110    347.273504
973.6433    258.444444
974.3756    428.615385
975.1079    421.786325
975.8402    469.957265
976.5725    328.128205
977.3048    500.299145
978.0370    554.470085
978.7693    587.641026
979.5016    574.310541
980.2339    625.982906
980.9662    605.897436
981.6985    553.324786
982.4308    630.495726
983.1631    679.666667
983.8954    592.837607
984.6277    708.008547
985.3600    725.179487
986.0923    739.350427
986.8245    832.521368
987.5568    951.538462
988.2891    890.165242
989.0214    1011.034188
989.7537    1049.205128
990.4860    1082.376068
991.2183    1065.672365
991.9506    1232.717949
992.6829    1173.888889
993.4152    1209.059829
994.1475    1291.230769
994.8798    1226.139601
995.6120    1366.766382
996.3443    1330.743590
997.0766    1350.019943
997.8089    1426.085470
998.5412    1499.256410
999.2735    1395.900285
1000.0058    1460.598291
1000.7381    1359.769231
1001.4704    1329.780627
1002.2027    1444.111111
1002.9350    1338.700855
1003.6673    1320.660969
1004.3995    1333.623932
1005.1318    1294.581197
1005.8641    1316.965812
1006.5964    1299.136752
1007.3287    1284.307692
1008.0610    1227.421652
1008.7933    1164.649573
1009.5256    1262.820513
1010.2579    1238.991453
1010.9902    1283.162393
1011.7225    1044.333333
1012.4548    1173.504274
1013.1870    1108.675214
1013.9193    1002.102564
1014.6516    1012.017094
1015.3839    950.188034
1016.1162    831.358974
1016.8485    901.529915
1017.5808    857.700855
1018.3131    759.871795
1019.0454    779.042735
1019.7777    731.213675
1020.5100    580.384615
1021.2423    706.555556
1021.9745    611.726496
1022.7068    533.897436
1023.4391    517.068376
1024.1714    593.877493
1024.9037    644.837607
1025.6360    220.464387
1026.3683    476.752137
1027.1006    336.923077
1027.8329    408.678063
1028.5652    357.264957
1029.2975    321.931624
1030.0298    191.606838
1030.7620    267.777778
1031.4943    216.948718
1032.2266    124.119658
1032.9589    160.290598
1033.6912    143.461538
1034.4235    125.652422
1035.1558    33.803419
1035.8881    21.974359
1036.6204    93.199430
1037.3527    -67.683761
1038.0850    -112.512821
1038.8173    79.658120
1039.5495    -38.170940
1040.2818    0.000000
1041.0141    -178.000000
1041.7464    -151.000000
1042.4787    -113.000000
1043.2110    -25.000000
1043.9433    -142.000000
1044.6756    -199.000000
1045.4079    -158.000000
1046.1402    -103.000000
1046.8725    -39.000000
1047.6048    86.000000
1048.3371    46.000000
1049.0693    120.346939
1049.8016    88.000000
1050.5339    189.000000
1051.2662    205.000000
1051.9985    177.000000
1052.7308    79.000000
1053.4631    204.000000
1054.1954    80.000000
1054.9277    197.000000
1055.6600    212.000000
1056.3923    207.000000
1057.1246    102.748299
1057.8568    157.027211
1058.5891    87.306122
1059.3214    78.585034
1060.0537    -12.000000
1060.7860    -25.000000
1061.5183    96.000000
1062.2506    21.000000
1062.9829    17.000000
1063.7152    84.000000
1064.4475    -17.000000
1065.1798    -80.000000
1065.9121    -8.000000
1066.6443    -191.000000
1067.3766    11.319728
1068.1089    -61.000000
1068.8412    59.000000
1069.5735    -14.176871
1070.3058    -114.000000
1071.0381    5.047619
1071.7704    -40.000000
1072.5027    -16.000000
1073.2350    -46.448980
1073.9673    -8.170068
1074.6996    -45.000000
1075.4318    -17.612245
1076.1641    0.000000
1076.8964    21.121212
1077.6287    9.545455
1078.3610    29.818182
1079.0933    120.090909
1079.8256    34.272727
1080.5579    -0.606061
1081.2902    56.909091
1082.0225    25.181818
1082.7548    -188.545455
1083.4871    0.727273
1084.2193    -20.000000
1084.9516    -5.727273
1085.6839    16.545455
1086.4162    -61.181818
1087.1485    -137.909091
1087.8808    6.363636
1088.6131    -70.363636
1089.3454    -119.090909
1090.0777    -70.818182
1090.8100    -165.545455
1091.5423    -170.272727
1092.2746    -33.000000
1093.0068    -16.727273
1093.7391    -185.454545
1094.4714    -67.181818
1095.2037    -84.909091
1095.9360    -169.636364
1096.6683    -174.363636
1097.4006    -189.090909
1098.1329    -249.818182
1098.8652    -202.545455
1099.5975    -162.272727
1100.3298    0.000000
1101.0621    -63.417323
1101.7943    -108.834646
1102.5266    -118.251969
1103.2589    58.330709
1103.9912    -62.086614
1104.7235    -15.503937
1105.4558    130.078740
1106.1881    121.661417
1106.9204    249.244094
1107.6527    437.826772
1108.3850    357.409449
1109.1173    597.992126
1109.8496    804.574803
1110.5818    750.157480
1111.3141    945.921260
1112.0464    1114.322835
1112.7787    1145.905512
1113.5110    1196.488189
1114.2433    1420.070866
1114.9756    1589.653543
1115.7079    1738.236220
1116.4402    1826.818898
1117.1725    1933.401575
1117.9048    1961.984252
1118.6371    2252.566929
1119.3693    2494.196850
1120.1016    2534.732283
1120.8339    2704.853018
1121.5662    2695.897638
1122.2985    2890.480315
1123.0308    2855.062992
1123.7631    3008.645669
1124.4954    3223.228346
1125.2277    3145.811024
1125.9600    3257.149606
1126.6923    3257.976378
1127.4246    3315.559055
1128.1569    3223.467192
1128.8891    3324.724409
1129.6214    3459.307087
1130.3537    3286.889764
1131.0860    3347.472441
1131.8183    3262.055118
1132.5506    3301.637795
1133.2829    3129.763780
1134.0152    3003.803150
1134.7475    3030.385827
1135.4798    2852.968504
1136.2121    2801.551181
1136.9444    2741.133858
1137.6766    2626.716535
1138.4089    2439.299213
1139.1412    2183.881890
1139.8735    2193.464567
1140.6058    2002.047244
1141.3381    1922.629921
1142.0704    1725.212598
1142.8027    1625.795276
1143.5350    1493.377953
1144.2673    1399.960630
1144.9996    1172.679790
1145.7319    1218.674541
1146.4641    1056.708661
1147.1964    1115.291339
1147.9287    987.874016
1148.6610    914.456693
1149.3933    1000.039370
1150.1256    919.622047
1150.8579    971.204724
1151.5902    874.787402
1152.3225    1011.370079
1153.0548    898.952756
1153.7871    994.535433
1154.5194    948.118110
1155.2516    1062.700787
1155.9839    1144.283465
1156.7162    1079.866142
1157.4485    1101.448819
1158.1808    1288.031496
1158.9131    1238.614173
1159.6454    1382.241470
1160.3777    1317.779528
1161.1100    1479.564304
1161.8423    1500.944882
1162.5746    1647.527559
1163.3069    1797.110236
1164.0391    1788.692913
1164.7714    1904.204724
1165.5037    2054.858268
1166.2360    2058.440945
1166.9683    2089.023622
1167.7006    2350.606299
1168.4329    2302.188976
1169.1652    2311.771654
1169.8975    2374.354331
1170.6298    2448.937008
1171.3621    2448.519685
1172.0944    2423.102362
1172.8266    2482.685039
1173.5589    2386.267717
1174.2912    2135.803150
1175.0235    2234.433071
1175.7558    2207.015748
1176.4881    1812.120735
1177.2204    1745.782152
1177.9527    1727.763780
1178.6850    1457.346457
1179.4173    1385.929134
1180.1496    1164.511811
1180.8819    1146.094488
1181.6141    950.677165
1182.3464    936.259843
1183.0787    718.842520
1183.8110    646.425197
1184.5433    403.007874
1185.2756    401.590551
1186.0079    272.385827
1186.7402    254.755906
1187.4725    202.375328
1188.2048    182.921260
1188.9371    53.503937
